0,2532,-328,17704,1 
1,2452,-588,17192,1 
2,2796,-432,16872,1 
3,2636,-220,17184,1 
4,2812,-260,17704,1 
5,2348,-508,17556,1 
6,2648,-296,17116,1 
7,2744,-296,16980,1 
8,2728,-404,17416,1 
9,2316,-496,17576,1 
10,2580,-296,17380,1 
11,2732,-248,17088,1 
12,2648,-180,17196,1 
13,2572,-472,17460,1 
14,2808,-380,17264,1 
15,2732,-276,16944,1 
16,2776,-424,17160,1 
17,2344,-492,17344,1 
18,2608,-724,17288,1 
19,2776,-388,17260,1 
20,2628,-508,17368,1 
21,2620,-364,17292,1 
22,2640,-212,17292,1 
23,2572,-268,17320,1 
24,2536,-316,17428,1 
25,2588,-316,17220,1 
26,2620,-504,17216,1 
27,2580,-260,17220,1 
28,2500,-328,17420,1 
29,2532,-348,17580,1 
30,2460,-368,17276,1 
31,2544,-292,17380,1 
32,2484,-384,17584,1 
33,2716,-360,17508,1 
34,2344,-372,17480,1 
35,2492,-408,17400,1 
36,2600,-464,17208,1 
37,2548,-420,17428,1 
38,2564,-372,17160,1 
39,2536,-332,17272,1 
40,2524,-380,17372,1 
41,2604,-368,17316,1 
42,2636,-392,17292,1 
43,2620,-456,17376,1 
44,2688,-332,17304,1 
45,2628,-396,17372,1 
46,2464,-412,17336,1 
47,2800,-424,17316,1 
48,2636,-340,17232,1 
49,2584,-408,17396,1 
50,2688,-416,17592,1 
51,2660,-364,17172,1 
52,2684,-396,17264,1 
53,2732,-456,17380,1 
54,2608,-424,17276,1 
55,2684,-332,17344,1 
56,2724,-332,17312,1 
57,2604,-400,17280,1 
58,2612,-316,17272,1 
59,2648,-264,17272,1 
60,2496,-384,17204,1 
61,2664,-444,17344,1 
62,2616,-384,17324,1 
63,2516,-436,17332,1 
64,2652,-512,17448,1 
65,2320,-356,17264,1 
66,2808,-388,17288,1 
67,2488,-392,17372,1 
68,2500,-348,17360,1 
69,2576,-336,17212,1 
70,2564,-460,17264,1 
71,2360,-436,17168,1 
72,2608,-372,17404,1 
73,2524,-420,17544,1 
74,2740,-484,17240,1 
75,2348,-348,17212,1 
76,2528,-420,17644,1 
77,2552,-368,17400,1 
78,2596,-364,17260,1 
79,2532,-424,17276,1 
80,2432,-384,17244,1 
81,2684,-384,17176,1 
82,2556,-360,17344,1 
83,2552,-328,17432,1 
84,2592,-440,17312,1 
85,2664,-336,17316,1 
86,2796,-420,17528,1 
87,2552,-492,17396,1 
88,2584,-312,17656,1 
89,2340,-384,17456,1 
90,2528,-364,17544,1 
91,2376,-320,17328,1 
