1,-0.048583984,-0.0234375,1.056396484
2,-0.066650391,-0.018798828,1.061035156
3,-0.061767578,-0.020019531,1.052001953
4,-0.064941406,-0.018798828,1.053955078
5,-0.067138672,-0.023925781,1.067626953
6,-0.056396484,-0.01953125,1.063720703
7,-0.048339844,-0.017089844,1.054199219
8,-0.063964844,-0.021972656,1.057617188
9,-0.076416016,-0.015136719,1.057373047
10,-0.064453125,-0.016601563,1.054931641
11,-0.061767578,-0.018066406,1.055908203
12,-0.056640625,-0.014648438,1.060546875
13,-0.074462891,-0.016113281,1.052978516
14,-0.059326172,-0.028808594,1.055175781
15,-0.048339844,-0.030273438,1.061767578
16,-0.077148438,-0.004394531,1.055175781
17,-0.048828125,-0.017578125,1.055175781
18,-0.054199219,-0.018554688,1.055175781
19,-0.074951172,-0.028808594,1.060302734
20,-0.047607422,-0.018066406,1.069580078
21,-0.061279297,-0.031005859,1.05078125
22,-0.059326172,-0.020507813,1.062988281
23,-0.061035156,-0.03125,1.061035156
24,-0.055908203,-0.021972656,1.055664063
25,-0.064453125,-0.021972656,1.053222656
26,-0.047851563,-0.021972656,1.067626953
27,-0.062011719,-0.019775391,1.058837891
28,-0.077392578,-0.024658203,1.053466797
29,-0.065429688,-0.017089844,1.052734375
30,-0.076904297,-0.017578125,1.054931641
31,-0.063720703,-0.021484375,1.056396484
32,-0.048583984,-0.014892578,1.055908203
33,-0.048095703,-0.030517578,1.061767578
34,-0.07421875,-0.013671875,1.049316406
35,-0.07421875,-0.018066406,1.062988281
36,-0.050292969,-0.029296875,1.048828125
37,-0.063232422,-0.020019531,1.057128906
38,-0.073730469,-0.016601563,1.055419922
39,-0.060791016,-0.022705078,1.050292969
40,-0.050048828,-0.005615234,1.060302734
41,-0.047851563,-0.015625,1.05859375
42,-0.071777344,-0.015380859,1.060546875
43,-0.061767578,-0.022216797,1.053710938
44,-0.05859375,-0.016601563,1.053955078
45,-0.065185547,-0.000976563,1.055908203
46,-0.0546875,-0.018798828,1.065429688
47,-0.073974609,-0.015869141,1.050292969
48,-0.064453125,-0.019287109,1.055664063
49,-0.061279297,-0.006103516,1.060058594
50,-0.049316406,-0.025878906,1.056396484
51,-0.059326172,-0.016845703,1.05859375
52,-0.05859375,-0.021728516,1.054443359
53,-0.052001953,-0.020263672,1.051269531
54,-0.052490234,-0.002441406,1.062744141
55,-0.051025391,-0.003662109,1.056640625
56,-0.061767578,-0.013671875,1.068115234
57,-0.058349609,-0.016601563,1.072265625
58,-0.063476563,-0.002197266,1.061523438
59,-0.047607422,-0.014404297,1.047851563
60,-0.060546875,-0.017578125,1.061035156
61,-0.076904297,-0.017089844,1.055908203
62,-0.076171875,-0.017333984,1.063476563
63,-0.057373047,-0.013427734,1.0546875
64,-0.062011719,-0.019042969,1.056640625
65,-0.060546875,-0.015869141,1.05859375
66,-0.070068359,-0.005126953,1.060546875
67,-0.059326172,-0.015380859,1.057128906
68,-0.065917969,-0.00390625,1.061035156
69,-0.078125,-0.018066406,1.056640625
70,-0.067382813,-0.016845703,1.050292969
71,-0.066162109,-0.011962891,1.050048828
72,-0.047607422,-0.029052734,1.051757813
73,-0.059570313,-0.023681641,1.0625
74,-0.048583984,-0.015136719,1.058837891
75,-0.062744141,-0.031005859,1.061523438
76,-0.064697266,-0.017822266,1.073974609
77,-0.072509766,-0.014892578,1.065673828
78,-0.065185547,-0.015869141,1.046875
79,-0.058105469,-0.017822266,1.077636719
80,-0.048095703,-0.004150391,1.051269531
81,-0.062744141,-0.018066406,1.052734375
82,-0.05859375,-0.021972656,1.050292969
83,-0.057617188,-0.015380859,1.057128906
84,-0.0625,-0.022460938,1.062255859
85,-0.055664063,-0.030273438,1.066650391
86,-0.065185547,-0.01953125,1.057617188
87,-0.054199219,-0.017089844,1.057128906
88,-0.061767578,-0.017578125,1.060791016
89,-0.065673828,-0.001220703,1.053955078
90,-0.056640625,-0.013183594,1.058349609
91,-0.047607422,-0.021240234,1.052490234
92,-0.076660156,-0.018798828,1.057617188
93,-0.077636719,-0.012207031,1.064941406
94,-0.060791016,-0.019042969,1.056640625
95,-0.062988281,-0.028564453,1.056396484
96,-0.047119141,-0.018554688,1.048828125
97,-0.07421875,-0.018310547,1.057373047
98,-0.059814453,-0.021972656,1.063964844
99,-0.049316406,-0.003417969,1.056396484
100,-0.076416016,-0.017578125,1.058349609
