0,-1280,-584,17444,1 
1,-1280,-548,16676,1 
2,-1208,-476,17124,1 
3,-1152,-616,17284,1 
4,-1032,-548,16984,1 
5,-1536,-644,16948,1 
6,-1052,-540,17356,1 
7,-1188,-632,16664,1 
8,-1068,-516,17140,1 
9,-1252,-520,17048,1 
10,-1140,-524,17072,1 
11,-1244,-696,17172,1 
12,-1220,-660,17012,1 
13,-1136,-652,17116,1 
14,-1192,-672,17120,1 
15,-1252,-656,17112,1 
16,-1232,-652,17072,1 
17,-1328,-716,17084,1 
18,-1096,-616,17340,1 
19,-1280,-508,16992,1 
20,-1096,-532,17268,1 
21,-1168,-632,17268,1 
22,-1272,-532,17140,1 
23,-1212,-744,17124,1 
24,-1284,-536,17028,1 
25,-1172,-640,17092,1 
26,-1216,-636,17148,1 
27,-1048,-584,17364,1 
28,-1172,-684,17032,1 
29,-1296,-600,17008,1 
30,-1200,-532,17340,1 
31,-1196,-680,17168,1 
32,-1052,-608,17100,1 
33,-1240,-580,17000,1 
34,-1180,-656,17104,1 
35,-1180,-684,17124,1 
36,-1220,-524,16964,1 
37,-1196,-628,17072,1 
38,-1192,-700,16956,1 
39,-1032,-592,16928,1 
40,-1204,-260,17124,1 
41,-1276,-688,17120,1 
42,-1140,-612,17108,1 
43,-1192,-556,17120,1 
44,-1192,-672,17108,1 
45,-1204,-704,17060,1 
46,-1168,-632,17172,1 
47,-1252,-676,16912,1 
48,-1052,-664,17404,1 
49,-1304,-756,17044,1 
50,-1192,-644,17036,1 
51,-1164,-624,17108,1 
52,-1072,-588,17104,1 
53,-1200,-620,17136,1 
54,-1188,-604,17388,1 
55,-1212,-572,16952,1 
56,-1212,-592,17104,1 
57,-1236,-540,17036,1 
58,-1236,-672,16948,1 
59,-1268,-644,16924,1 
60,-1212,-600,17044,1 
61,-1248,-760,17160,1 
62,-1272,-624,16984,1 
63,-1060,-580,17228,1 
64,-1140,-296,17072,1 
65,-1188,-672,17004,1 
66,-1224,-620,17384,1 
67,-1164,-560,17072,1 
68,-1180,-620,16916,1 
69,-1172,-588,17016,1 
70,-1188,-528,17184,1 
71,-1136,-652,16968,1 
72,-1060,-564,17076,1 
73,-1168,-596,17060,1 
74,-1268,-532,17144,1 
75,-1184,-684,17140,1 
76,-1180,-620,17176,1 
77,-1476,-556,17124,1 
78,-1220,-536,17160,1 
79,-1528,-672,17020,1 
80,-1264,-756,17008,1 
81,-1216,-324,17112,1 
82,-1236,-588,17012,1 
83,-1032,-584,17008,1 
84,-1204,-564,17072,1 
85,-1172,-580,17104,1 
86,-1172,-644,17068,1 
87,-1184,-556,17100,1 
88,-1204,-620,16928,1 
89,-1080,-580,16948,1 
90,-1328,-708,17024,1 
91,-1212,-540,16976,1 
92,-1048,-628,17128,1 
93,-1156,-660,17104,1 
94,-1476,-544,17048,1 
95,-1252,-588,17080,1 
96,-1172,-756,17028,1 
97,-1296,-624,16868,1 
98,-1200,-280,17024,1 
99,-1228,-596,17144,1 
100,-1236,-592,17032,1 
101,-1200,-568,17112,1 
102,-1304,-492,16928,1 
103,-1480,-724,17404,1 
104,-1280,-608,16912,1 
105,-1112,-636,17060,1 
106,-1272,-604,17000,1 
107,-1120,-556,17000,1 
108,-1252,-684,17136,1 
109,-1224,-588,16924,1 
110,-1288,-532,17172,1 
111,-1160,-596,17092,1 
112,-1224,-536,16928,1 
113,-1240,-728,17052,1 
114,-1128,-596,17124,1 
115,-1232,-568,17000,1 
116,-1040,-680,17036,1 
117,-1200,-600,17032,1 
118,-1188,-584,16980,1 
119,-1440,-656,17184,1 
120,-1164,-736,16900,1 
121,-1136,-612,17128,1 
122,-1172,-608,17096,1 
123,-1228,-660,17104,1 
124,-1244,-656,17116,1 
125,-1248,-592,17112,1 
126,-1188,-760,17052,1 
127,-1224,-632,17320,1 
128,-1136,-568,17220,1 
129,-1236,-684,17016,1 
130,-1104,-748,16940,1 
131,-1200,-656,17132,1 
132,-1180,-732,17196,1 
133,-1184,-612,16940,1 
134,-1128,-624,17180,1 
135,-1304,-564,17024,1 
136,-1300,-548,17052,1 
137,-1172,-652,16980,1 
138,-1320,-680,17012,1 
139,-1280,-520,16924,1 
140,-1232,-680,17076,1 
141,-1232,-520,17040,1 
142,-1280,-620,17056,1 
143,-1176,-644,17080,1 
144,-1248,-596,17076,1 
145,-1060,-552,17228,1 
146,-1432,-588,17056,1 
147,-1176,-764,17072,1 
148,-1144,-556,17040,1 
149,-1488,-640,17128,1 
150,-1192,-572,17056,1 
151,-1092,-708,16900,1 
152,-1188,-612,16976,1 
153,-1248,-620,17016,1 
154,-1376,-556,17044,1 
155,-1200,-532,17148,1 
156,-1108,-768,17188,1 
157,-1188,-632,17084,1 
158,-1324,-636,17012,1 
159,-1260,-664,17088,1 
160,-1212,-560,17212,1 
161,-1272,-512,17144,1 
162,-1264,-300,17244,1 
163,-1164,-480,16988,1 
164,-1036,-756,17100,1 
165,-1184,-680,17084,1 
166,-1248,-580,17092,1 
167,-1212,-560,17100,1 
168,-1108,-620,17060,1 
169,-1284,-536,16984,1 
170,-1468,-592,17012,1 
171,-1248,-644,17096,1 
172,-1172,-612,17124,1 
173,-1224,-580,16940,1 
174,-1064,-540,17088,1 
175,-1128,-596,16968,1 
176,-1504,-636,17020,1 
177,-1300,-560,17128,1 
178,-1244,-520,17048,1 
179,-1228,-520,16944,1 
180,-1216,-544,17004,1 
181,-1196,-652,17132,1 
182,-1084,-760,17032,1 
183,-1096,-592,17356,1 
184,-1260,-636,17116,1 
185,-1172,-664,16992,1 
186,-1156,-596,17140,1 
187,-1100,-560,17068,1 
188,-1192,-624,17132,1 
189,-1524,-372,17120,1 
190,-1300,-748,17144,1 
191,-1232,-592,17364,1 
192,-1204,-272,17040,1 
193,-1236,-652,17220,1 
194,-1244,-664,17032,1 
195,-1152,-644,17160,1 
196,-1288,-568,17284,1 
197,-1180,-724,17148,1 
198,-1400,-292,17212,1 
199,-1224,-716,17024,1 
200,-1196,-600,17092,1 
201,-1180,-656,17060,1 
202,-1288,-608,17016,1 
203,-1164,-544,17056,1 
204,-1204,-536,17008,1 
205,-1248,-696,17144,1 
206,-1276,-496,17056,1 
207,-1248,-600,17148,1 
208,-1324,-604,17320,1 
209,-1076,-576,17116,1 
210,-1072,-696,17196,1 
211,-1344,-572,17076,1 
212,-1172,-632,16952,1 
213,-1188,-580,17016,1 
214,-1220,-616,17024,1 
215,-1232,-524,17060,1 
216,-1256,-692,17100,1 
217,-1236,-556,17116,1 
218,-1028,-548,17016,1 
219,-1200,-572,16964,1 
220,-1164,-620,17044,1 
221,-1244,-560,17080,1 
222,-1280,-604,17096,1 
223,-1244,-768,16944,1 
224,-1152,-576,17096,1 
225,-1316,-652,17188,1 
226,-1288,-596,17024,1 
227,-1484,-680,16924,1 
228,-1232,-268,17304,1 
229,-1200,-568,17100,1 
230,-1184,-484,17020,1 
231,-1248,-300,17040,1 
232,-1188,-596,17056,1 
233,-1212,-556,17096,1 
234,-1524,-756,17084,1 
235,-1204,-580,16996,1 
236,-1076,-616,16912,1 
237,-1200,-576,17044,1 
238,-1288,-268,16984,1 
239,-1172,-580,16912,1 
240,-1164,-608,17100,1 
241,-1172,-632,16984,1 
242,-1168,-572,17132,1 
243,-1224,-636,17044,1 
244,-1204,-524,17124,1 
245,-1176,-600,17084,1 
246,-1248,-296,16972,1 
247,-1092,-628,17064,1 
248,-1052,-588,17048,1 
249,-1152,-532,17124,1 
250,-1168,-636,17128,1 
251,-1244,-540,17116,1 
252,-1220,-516,17184,1 
253,-1092,-568,17116,1 
254,-1080,-640,16988,1 
255,-1036,-640,17024,1 
256,-1228,-592,17032,1 
257,-1216,-616,16932,1 
258,-1112,-616,17040,1 
259,-1472,-528,17032,1 
260,-1132,-564,16900,1 
261,-1244,-700,17152,1 
262,-1140,-632,17068,1 
263,-1212,-576,17012,1 
264,-1116,-672,17224,1 
265,-1216,-724,17072,1 
266,-1104,-680,16952,1 
267,-1148,-668,17144,1 
268,-1196,-644,17104,1 
269,-1164,-608,17092,1 
270,-1268,-568,17048,1 
271,-1364,-512,17032,1 
272,-1296,-560,17392,1 
273,-1496,-576,17080,1 
274,-1156,-564,17152,1 
275,-1212,-600,17184,1 
276,-1188,-552,17092,1 
277,-1240,-608,16984,1 
278,-1240,-668,17028,1 
279,-1268,-504,17096,1 
280,-1184,-524,17128,1 
281,-1200,-592,17020,1 
282,-1256,-512,17124,1 
283,-1524,-648,17000,1 
284,-1248,-592,16944,1 
285,-1040,-660,17132,1 
286,-1204,-692,17172,1 
287,-1212,-580,17156,1 
288,-1216,-524,16972,1 
289,-1248,-600,16828,1 
290,-1180,-632,17160,1 
291,-1268,-604,17380,1 
292,-1260,-568,17012,1 
293,-1216,-700,16988,1 
294,-1080,-560,16992,1 
295,-1248,-548,17144,1 
296,-1268,-672,17120,1 
297,-1212,-612,17032,1 
298,-1252,-568,17080,1 
299,-1216,-340,17060,1 
300,-1236,-616,16980,1 
301,-1432,-644,16980,1 
302,-1156,-436,17124,1 
303,-1512,-544,16916,1 
304,-1220,-600,17064,1 
305,-1200,-568,17052,1 
306,-1028,-540,16936,1 
307,-1236,-584,17104,1 
308,-1248,-604,17404,1 
309,-1216,-552,17332,1 
310,-1488,-592,17196,1 
311,-1264,-672,17020,1 
312,-1260,-608,17092,1 
313,-1248,-588,16976,1 
314,-1272,-632,17112,1 
315,-1208,-644,17332,1 
316,-1520,-580,17000,1 
317,-1140,-596,17076,1 
318,-1448,-644,17076,1 
319,-1212,-700,17148,1 
320,-1232,-552,17140,1 
321,-1192,-660,17148,1 
322,-1440,-612,17192,1 
323,-1328,-636,17400,1 
324,-1164,-596,16936,1 
325,-1156,-576,17024,1 
326,-1236,-636,16924,1 
327,-1280,-608,17240,1 
328,-1068,-688,17100,1 
329,-1208,-576,17036,1 
330,-1172,-544,17104,1 
331,-1188,-740,17184,1 
332,-1188,-648,17012,1 
333,-1072,-536,17096,1 
334,-1184,-596,17100,1 
335,-1188,-588,17148,1 
336,-1220,-624,17008,1 
337,-1440,-636,17024,1 
338,-1272,-592,16984,1 
339,-1120,-624,17368,1 
340,-1376,-532,17060,1 
341,-1256,-580,17360,1 
342,-1448,-612,17380,1 
343,-1212,-736,17052,1 
344,-1116,-580,16952,1 
345,-1536,-624,17088,1 
346,-1116,-668,16948,1 
347,-1204,-528,17104,1 
348,-1256,-308,17172,1 
349,-1220,-616,17012,1 
350,-1204,-548,17060,1 
351,-1224,-588,16928,1 
352,-1144,-576,17088,1 
353,-1236,-312,17216,1 
354,-1220,-284,17024,1 
355,-1336,-632,17128,1 
356,-1276,-568,17356,1 
357,-1132,-484,17072,1 
358,-1268,-592,17124,1 
359,-1300,-668,17116,1 
360,-1312,-760,17024,1 
361,-1164,-644,17084,1 
362,-1272,-628,17028,1 
363,-1176,-304,17120,1 
364,-1256,-548,17104,1 
365,-1224,-580,16972,1 
366,-1232,-288,17400,1 
367,-1236,-560,17124,1 
368,-1532,-580,17052,1 
369,-1208,-652,17276,1 
370,-1516,-576,16976,1 
371,-1212,-624,17024,1 
372,-1336,-488,16896,1 
373,-1216,-588,17072,1 
374,-1140,-584,17144,1 
375,-1380,-572,16976,1 
376,-1164,-576,17260,1 
377,-1244,-596,17136,1 
378,-1152,-648,17404,1 
379,-1256,-580,17080,1 
380,-1244,-544,17048,1 
381,-1204,-580,17100,1 
382,-1120,-500,16912,1 
383,-1200,-656,17156,1 
384,-1224,-580,17376,1 
385,-1280,-584,17376,1 
386,-1228,-604,17168,1 
387,-1152,-584,17116,1 
388,-1160,-660,16952,1 
389,-1192,-604,17204,1 
390,-1204,-604,17184,1 
391,-1192,-584,16992,1 
392,-1240,-640,17160,1 
393,-1204,-668,17052,1 
394,-1276,-540,17048,1 
395,-1216,-632,17200,1 
396,-1236,-564,17068,1 
397,-1060,-532,17056,1 
398,-1276,-412,17120,1 
399,-1160,-556,17104,1 
400,-1164,-584,17040,1 
401,-1204,-580,17192,1 
402,-1196,-600,17120,1 
403,-1244,-672,17104,1 
404,-1172,-552,17092,1 
405,-1220,-624,17184,1 
406,-1120,-552,17112,1 
407,-1216,-752,16984,1 
408,-1220,-764,17096,1 
409,-1156,-604,16992,1 
410,-1180,-520,16888,1 
411,-1272,-668,17316,1 
412,-1136,-532,16920,1 
413,-1148,-680,17020,1 
414,-1188,-656,17036,1 
415,-1168,-548,17060,1 
416,-1096,-708,17084,1 
417,-1228,-588,17328,1 
418,-1260,-472,17380,1 
419,-1260,-560,17056,1 
420,-1172,-580,17072,1 
421,-1500,-532,17140,1 
422,-1420,-612,17144,1 
423,-1160,-548,17040,1 
424,-1124,-608,17144,1 
425,-1408,-640,17056,1 
426,-1180,-576,17104,1 
427,-1184,-504,17060,1 
428,-1468,-556,17136,1 
429,-1332,-572,17344,1 
430,-1224,-532,16944,1 
431,-1224,-644,17080,1 
432,-1080,-592,17112,1 
433,-1192,-544,16936,1 
434,-1124,-572,17148,1 
435,-1084,-620,17124,1 
436,-1236,-576,17352,1 
437,-1200,-544,17164,1 
438,-1176,-496,17188,1 
439,-1128,-564,16972,1 
440,-1480,-672,17092,1 
441,-1404,-760,17100,1 
442,-1328,-560,17024,1 
443,-1192,-648,17112,1 
444,-1084,-316,17056,1 
445,-1208,-536,17032,1 
446,-1384,-628,17072,1 
447,-1172,-600,17164,1 
448,-1184,-536,17360,1 
449,-1468,-592,17116,1 
450,-1436,-640,17140,1 
451,-1200,-604,17028,1 
452,-1224,-552,17364,1 
