0,-768,-1392,17196,1 
1,-692,-1256,17180,1 
2,-568,-1084,16672,1 
3,-792,-1452,16968,1 
4,-596,-1448,17324,1 
5,-600,-1208,16900,1 
6,-632,-1204,17248,1 
7,-532,-1192,16936,1 
8,-592,-1128,17032,1 
9,-716,-1220,16928,1 
10,-728,-1296,16976,1 
11,-696,-1284,17060,1 
12,-756,-1448,16924,1 
13,-940,-1244,17136,1 
14,-552,-1184,17068,1 
15,-708,-1076,17284,1 
16,-752,-1088,16940,1 
17,-820,-1060,17272,1 
18,-784,-1184,17144,1 
19,-732,-1208,17036,1 
20,-732,-1216,17084,1 
21,-684,-1208,16984,1 
22,-748,-1236,17240,1 
23,-604,-1204,17236,1 
24,-952,-1284,17156,1 
25,-956,-1184,16912,1 
26,-816,-1332,17348,1 
27,-976,-1392,17060,1 
28,-764,-1228,17088,1 
29,-932,-1288,17200,1 
30,-888,-1260,17024,1 
31,-540,-1224,17188,1 
32,-796,-1232,17268,1 
33,-820,-1164,17164,1 
34,-1020,-1516,17072,1 
35,-916,-1336,17220,1 
36,-868,-1204,17044,1 
37,-720,-1456,17160,1 
38,-776,-1212,17144,1 
39,-764,-1276,17120,1 
40,-940,-1184,17108,1 
41,-824,-1272,16924,1 
42,-760,-1232,17036,1 
43,-632,-1272,17172,1 
44,-524,-1260,17176,1 
45,-724,-1188,17020,1 
46,-700,-1200,17080,1 
47,-820,-1216,17064,1 
48,-1004,-1244,17320,1 
49,-636,-1144,17312,1 
50,-632,-1152,17100,1 
51,-592,-1212,17228,1 
52,-748,-1212,17036,1 
53,-672,-1208,17356,1 
54,-992,-1188,17144,1 
55,-736,-1088,16928,1 
56,-680,-1276,17172,1 
57,-684,-1128,17068,1 
58,-752,-1188,17188,1 
59,-728,-1164,17148,1 
60,-728,-1240,17256,1 
61,-768,-1292,16928,1 
62,-680,-1240,16908,1 
63,-744,-1420,17100,1 
64,-760,-1104,17092,1 
65,-712,-1288,17196,1 
66,-584,-1212,17112,1 
67,-736,-1064,17296,1 
68,-752,-1344,17084,1 
69,-796,-1064,17232,1 
70,-824,-1240,17340,1 
71,-800,-1328,17108,1 
72,-856,-1284,17164,1 
73,-524,-1492,17092,1 
74,-848,-1272,16948,1 
75,-952,-1056,17140,1 
76,-764,-1536,17144,1 
77,-632,-1180,17080,1 
78,-784,-1148,16952,1 
79,-840,-1360,17124,1 
80,-748,-1296,17380,1 
81,-840,-1240,17200,1 
82,-608,-1112,17020,1 
83,-748,-1256,17232,1 
84,-980,-1340,17048,1 
85,-676,-1464,17204,1 
86,-692,-1152,17392,1 
87,-1008,-1252,17192,1 
88,-736,-1276,17048,1 
89,-788,-1136,17060,1 
90,-800,-1268,17052,1 
91,-708,-1112,17128,1 
92,-660,-1264,16940,1 
93,-752,-1208,17048,1 
94,-628,-1264,16952,1 
95,-744,-1196,16920,1 
96,-752,-1224,17196,1 
97,-780,-1276,17124,1 
98,-788,-1188,17304,1 
99,-988,-1084,17068,1 
100,-520,-1152,17156,1 
101,-688,-1220,17060,1 
102,-696,-1180,16928,1 
103,-628,-1224,17024,1 
104,-580,-1144,17256,1 
105,-748,-1192,17392,1 
106,-688,-1188,17112,1 
107,-716,-1208,16924,1 
108,-636,-1336,16932,1 
109,-528,-1216,17200,1 
110,-524,-1272,17328,1 
111,-712,-1272,16920,1 
112,-660,-1272,17168,1 
113,-596,-1064,16916,1 
114,-796,-1156,17368,1 
115,-952,-1344,17080,1 
116,-876,-1276,17144,1 
117,-608,-1232,17004,1 
118,-968,-1100,16972,1 
119,-704,-1312,17136,1 
120,-976,-1296,17164,1 
121,-712,-1296,17204,1 
122,-888,-1176,17396,1 
123,-984,-1172,17168,1 
124,-560,-1080,17088,1 
125,-700,-1264,17180,1 
126,-820,-1204,17160,1 
127,-832,-1096,17076,1 
128,-776,-1040,17136,1 
129,-888,-1240,17092,1 
130,-536,-1476,17304,1 
131,-764,-1480,17036,1 
132,-724,-1292,17100,1 
133,-824,-1064,17100,1 
134,-820,-1428,17112,1 
135,-740,-1236,16952,1 
136,-516,-1208,17132,1 
137,-728,-1272,17348,1 
138,-660,-1268,17160,1 
139,-924,-1064,17084,1 
140,-532,-1208,17100,1 
141,-944,-1148,17328,1 
142,-624,-1172,17112,1 
143,-520,-1192,17244,1 
144,-680,-1060,17052,1 
145,-672,-1260,17188,1 
146,-960,-1152,16956,1 
147,-724,-1220,17024,1 
148,-596,-1160,17332,1 
149,-516,-1192,17116,1 
150,-704,-1268,17124,1 
151,-648,-1260,17376,1 
152,-720,-1200,16952,1 
153,-708,-1236,17168,1 
154,-780,-1172,17044,1 
155,-668,-1332,17152,1 
156,-700,-1200,17128,1 
157,-712,-1268,17012,1 
158,-688,-1188,16940,1 
159,-644,-1480,17116,1 
160,-740,-1052,16932,1 
161,-1004,-1212,17060,1 
162,-560,-1412,17148,1 
163,-860,-1228,17120,1 
164,-680,-1208,17304,1 
165,-856,-1512,17276,1 
166,-760,-1296,17336,1 
167,-652,-1224,17348,1 
168,-972,-1064,17192,1 
169,-744,-1072,17012,1 
170,-580,-1364,17356,1 
171,-804,-1028,17184,1 
172,-796,-1268,17204,1 
173,-792,-1208,16944,1 
174,-708,-1504,17100,1 
175,-868,-1256,17112,1 
176,-680,-1216,17320,1 
177,-712,-1360,17148,1 
178,-752,-1184,17076,1 
179,-656,-1320,17248,1 
180,-604,-1156,17052,1 
181,-928,-1264,17112,1 
182,-776,-1176,16904,1 
183,-540,-1184,17232,1 
